barcode01_final_combined	2026460
barcode02_final_combined	2024457
barcode03_final_combined	1377498
barcode04_final_combined	1804075
barcode05_final_combined	1908550
barcode06_final_combined	2871123
barcode07_final_combined	2489408
barcode08_final_combined	2705456
barcode09_final_combined	1928165
barcode10_final_combined	2226831
barcode11_final_combined	2270948
barcode12_final_combined	2010134
barcode13_final_combined	1713169
